Field=Fitted~String~Fitted~100|Field=Comment~String~Comment~100|Field=Description~String~Description~100|Field=Designator~String~Designator~100|Field=Footprint~String~Footprint~100|Field=LibRef~String~LibRef~100|Field=Quantity~Integer~Quantity~100|Field=ComponentLink1Description~String~ComponentLink1Description~100|Field=ComponentLink1URL~String~ComponentLink1URL~100|Field=ComponentLink2Description~String~ComponentLink2Description~100|Field=ComponentLink2URL~String~ComponentLink2URL~100|Field=Mfg~String~Mfg~100|Field=Mfg Part Number~String~Mfg Part Number~100|Field=RoHS~String~RoHS~100|Field=Supplier 1~String~Supplier 1~100|Field=Supplier 2~String~Supplier 2~100|Field=Supplier Currency 1~String~Supplier Currency 1~100|Field=Supplier Order Qty 1~Integer~Supplier Order Qty 1~100|Field=Supplier Part Number 1~String~Supplier Part Number 1~100|Field=Supplier Part Number 2~String~Supplier Part Number 2~100|Field=Supplier Stock 1~Integer~Supplier Stock 1~100|Field=Supplier Subtotal 1~Float~Supplier Subtotal 1~100|Field=Supplier Unit Price 1~Float~Supplier Unit Price 1~100|ReportField=Currency~USD|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~Flomio BLE-NFC.PrjPCB|ReportField=ProjectFullPath~\\newbrak\Engineering\Work\Flomio BLE-NFC\pcb\Flomio BLE-NFC.PrjPCB|ReportField=Title~Bill of Materials For Variant [Build] of Project [Flomio BLE-NFC.PrjPCB] (No PCB Document Selected)|ReportField=TotalQuantity~113|ReportField=ReportTime~12:56:15 PM|ReportField=ReportDate~10/10/2014|ReportField=ReportDateTime~10/10/2014 12:56:15 PM|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~Build|ReportField=Address1~12773 W. Forest Hill Blvd.|ReportField=Address2~Suite #219|ReportField=Address3~Wellington, FL|ReportField=Address4~33414    USA|ReportField=ApprovedBy~|ReportField=Author~Alex J. Tucker|ReportField=CheckedBy~|ReportField=CompanyName~Anidea Engineering, Inc.|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~10/10/2014|ReportField=CurrentTime~12:55:59 PM|ReportField=Date~|ReportField=DocumentFullPathAndName~\\newbrak\Engineering\Work\Flomio BLE-NFC\pcb\Flomio BLE-NFC - Overview.SchDoc|ReportField=DocumentName~Flomio BLE-NFC - Overview.SchDoc|ReportField=DocumentNumber~1|ReportField=DrawnBy~Alex J. Tucker|ReportField=Engineer~Alex J. Tucker|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~10/9/2014|ReportField=Organization~Anidea Engineering, Inc.|ReportField=ProjectName~Flomio BLE-NFC.PrjPCB|ReportField=Revision~2|ReportField=Rule~|ReportField=SheetNumber~1|ReportField=SheetTotal~5|ReportField=Time~|ReportField=Title~Flomio BLE-NFC::Overview|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~Flomio BLE-NFC.PrjPCB|ReportField=DataSourceFullPath~\\newbrak\Engineering\Work\Flomio BLE-NFC\pcb\Flomio BLE-NFC.PrjPCB
Fitted|18pF|Cap, 0402, 18pF, 50V, 5%, C0G, NP0|C28, C30|SM/C_0402|GRM1555C1H180JZ01|2|Local|\\newbrak\public\pdf\Murata Cap PN.pdf|Web|http://www.murata.com/products/catalog/pdf/c02e.pdf|Murata|GRM1555C1H180JZ01D|True|Digi-Key|Murata (Cross-Match)|USD|2|490-5858-1-ND|GRM1555C1H180JA01D|258299|0.2|0.1
Fitted|1pF|Cap, 0402, 1pF, 50V, ±0.25pF, C0G, NP0|C29, C33, C34|SM/C_0402|GRM1555C1H1R0CZ01|3|Local|\\newbrak\public\pdf\Murata Cap PN.pdf|Web|http://www.murata.com/products/catalog/pdf/c02e.pdf|Murata|GRM1555C1H1R0CZ01D|True|Digi-Key|Mouser|USD|3|490-3199-1-ND|81-GRM1555C1H1R0CZ01|9673|0.3|0.1
Fitted|10pf|Cap, 0603, 10pf, 50V, 5%, C0G, NP0|C31, C32, C37|SM/C_0603|06035A100JAT2A|3|Local|\\newbrak\public\pdf\AVX C0G.pdf|Web|http://www.avx.com/docs/Catalogs/ccog.pdf|AVX|06035A100JAT2A|True|Digi-Key||USD|3|478-1163-1-ND||31018|0.39|0.13
Fitted|27pf|Cap, 0603, 27pf , 50V, 5%, C0G, NP0|C35, C36|SM/C_0603|C0603C270J5GACTU|2|Local|\\newbrak\public\pdf\Kemet Ceramic C0G.pdf|Web|http://www.kemet.com/kemet/web/homepage/kechome.nsf/vapubfiles/KEM_C1003_C0G_SMD.pdf/$file/KEM_C1003_C0G_SMD.pdf|Kemet|C0603C270J5GACTU|True|Digi-Key||USD|2|399-1054-1-ND||220461|0.2|0.1
Fitted|1500pf|Cap, 0603, 1500pf, 50V, 10%, X7R|C38, C40|SM/C_0603|CC0603KRX7R9BB152|2|Local|\\newbrak\public\pdf\Yageo SMT Cap class 2 x7r.pdf|Web|http://www.yageo.com/documents/recent/UPY-GPHC_X7R_6.3V-to-50V_8.pdf|Yageo|CC0603KRX7R9BB152|True|Digi-Key||USD|2|311-1184-1-ND||26110|0.2|0.1
Fitted|47pf|Cap, 0603, 47pf , 50V, 5%, C0G, NP0|C39|SM/C_0603|GRM1885CD1H470JA01D|1|Local|\\newbrak\public\pdf\Murata Cap PN.pdf|Web||Murata|GRM1885C1H470JA01D|True|Digi-Key||USD|1|490-1419-1-ND||277324|0.1|0.1
Fitted|5.6pf|Cap, 0603, 5.6pf, 50V, ±0.5pF|C41|SM/C_0603|GRM1885C1H5R6DZ01D|1|Local|\\newbrak\public\pdf\Murata Cap PN.pdf|Web||Murata|GRM1885C1H5R6DZ01D|True|Digi-Key||USD|1|490-1392-1-ND||0|0|0
Fitted|1200pf|Cap, 0603, 1200pf, 50V, 5%, C0G, NP0|C42, C48|SM/C_0603|GRM1885C1H122JA01|2|Local|\\newbrak\public\pdf\Murata Cap PN.pdf|Web||Murata|GRM1885C1H122JA01D|True|Digi-Key||USD|2|490-1453-1-ND||3878|0.24|0.12
Fitted|680pf|Cap, 0603, 680pf , 50V, 10%, X7R|C44, C49|SM/C_0603|C0603C681K5RACTU|2|Local|\\newbrak\public\pdf\Kemet Ceramic X7R.pdf|Web|http://www.kemet.com/kemet/web/homepage/kechome.nsf/vapubfiles/KEM_C1002_X7R_SMD.pdf/$file/KEM_C1002_X7R_SMD.pdf|Kemet|C0603C681K5RACTU|True|Digi-Key||USD|2|399-1077-1-ND||21300|0.2|0.1
Fitted|47pf|Cap, 0603, 47pf, 100V, 5%, C0G, NP0|C46|SM/C_0603|06031A470JAT2A|1|Local|\\newbrak\public\pdf\AVX C0G.pdf|Web|http://www.avx.com/docs/Catalogs/ccog.pdf|AVX|06031A470JAT2A|True|Digi-Key||USD|1|478-1144-1-ND||10058|0.15|0.15
Fitted|18pf|Cap, 0603, 18pf, 50V, 5%, C0G, NP0|C47|SM/C_0603|GCM1885C1H180JA16|1|Local|\\newbrak\public\pdf\Murata Cap PN.pdf|Web|http://search.murata.co.jp/Ceramy/image/img/w_hinm/L0005E.pdf|Murata|GCM1885C1H180JA16D|True|Digi-Key||USD|1|490-6046-1-ND||42549|0.1|0.1
Fitted|10uf|Cap, 0603, 10uf, 6.3V, 20%,|C50, C52|SM/C_0603|GRM188R60J106ME47|2|Local|\\brak\public\pdf\Murata Cap PN.pdf|Web||Murata|GRM188R60J106ME47D|True|Digi-Key||USD|2|490-3896-1-ND||1684898|0.48|0.24
Fitted|0.1uf|Cap, 0402, 0.1uf, 16V, 10%|C51, C53|SM/C_0402|GRM155R71C104KA88|2|Local|\\newbrak\public\pdf\Murata Cap PN.pdf|Web|http://www.murata.com/products/catalog/pdf/c02e.pdf|Murata|GRM155R71C104KA88D|True|Digi-Key||USD|2|490-3261-1-ND||19127496|0.2|0.1
Fitted|BAT54WS|Diode, Schottky, 200MA, 30V, SOD323|D1|SOD-323|BAT54WS-7-F|1|Local|\\newbrak\public\pdf\Diodes Inc BAT54WS ds30098.pdf|Web|http://www.diodes.com/datasheets/ds30098.pdf|Diodes Inc.|BAT54WS-7-F|True|Digi-Key||USD|1|BAT54WS-FDICT-ND||36145|0.34|0.34
Fitted|ESD5Z5.0|TVS, ESD, 5.0V, 30KV Pk, Unidirectional, SMT|D2, D3|SOD-523|ESD5Z5.0T1G|2|Local|\\newbrak\public\pdf\Onsemi ESD5Z TVS-ESD.pdf|Web||Onsemi|ESD5Z5.0T1G|True|Digi-Key||USD|2|ESD5Z5.0T1GOSTR-ND||126000||
Fitted|2.4GHz Chip Ant|Antenna, Chip, 2.4GHz, 0.5 dBi Gain, BLE|E1|SM_ANT_Johanson-2450AT43A100E|2450AT43A100E|1|Local|\\newbrak\public\pdf\Johanson JTI_Antenna-2450AT43A100_1-04.pdf|Web|http://www.johansontechnology.com/images/stories/ip/rf-antennas/JTI_Antenna-2450AT43A100_1-04.pdf|Johanson|2450AT43A100E|True|Digi-Key||USD|1|712-1009-1-ND||45320|1.27|1.27
Fitted|1000 @ 100MHz|EMI Bead, 0603, 1000 OHM @ 100MHz, Ferrite, .35 DCR|FB1, FB2|SM/I_0603|BLM18HE102SN1|2|Local|\\newbrak\public\pdf\Murata BLM18H Ferrite Bead.pdf|Web|http://search.murata.co.jp/Ceramy/image/img/PDF/ENG/L0110S0101BLM18H.pdf|Murata|BLM18HE102SN1D|True|Digi-Key||USD|2|490-5215-1-ND||21893|0.44|0.22
Fitted|HDR 10 PIN|Header, Dual Row, 10 pin, 1.27MM, Male, SMT|J1|HDR/SM/2X5/1.27MM|FTS-105-01-F-DV|1|Local|\\newbrak\public\pdf\Samtec FTS Headers.PDF|Web|http://www.samtec.com/documents/webfiles/pdf/FTS.PDF|Samtec|FTS-105-01-F-DV|True|Samtec||||||||
Fitted|2nH|Inductor, 0402, 2nH, 300mA, ±0.3nH|L1, L4|SM/I_0402|LQG15HS2N0S02|2|Local|\\newbrak\public\pdf\Murata LQG15HS.pdf|Web|http://search.murata.co.jp/Ceramy/image/img/PDF/ENG/L0075S0083LQG15HS.pdf|Murata|LQG15HS2N0S02D|True|Digi-Key|Mouser|USD|2|490-6569-1-ND|81-LQG15HS2N0S02D|26967|0.2|0.1
Fitted|1nH|Inductor, 0402, 1nH, 300mA, ±0.3nH|L2|SM/I_0402|LQG15HS1N0S02|1|Local|\\newbrak\public\pdf\Murata LQG15HS.pdf|Web|http://search.murata.co.jp/Ceramy/image/img/PDF/ENG/L0075S0083LQG15HS.pdf|Murata|LQG15HS1N0S02D|True|Digi-Key|Mouser|USD|1|490-2610-1-ND|81-LQG15HS1N0S02D|5847|0.1|0.1
Fitted|3nH|Inductor, 0402, 3nH, 300mA, ±0.3nH|L3|SM/I_0402|LQG15HS3N0S02|1|Local|\\newbrak\public\pdf\Murata LQG15HS.pdf|Web|http://search.murata.co.jp/Ceramy/image/img/PDF/ENG/L0075S0083LQG15HS.pdf|Murata|LQG15HS3N0S02D|True|Digi-Key|Mouser|USD|1|490-6570-1-ND|81-LQG15HS3N0S02D|40338|0.1|0.1
Fitted|150nH|Inductor, 1008, 150nH, 580mA, SRF 850MHz, SMT, 5%|L5|SM/I_1008|LQW2UASR15J00L|1|Local|\\newbrak\public\pdf\Murata LQW2UA Chip Inductors.pdf|Web|http://search.murata.co.jp/Ceramy/image/img/PDF/ENG/L0075S0080LQW2UA.pdf|Murata|LQW2UASR15J00L|True|Digi-Key|Mouser|USD|1|490-5693-1-ND|81-LQW2UASR15J00L|3989|0.49|0.49
Fitted|330nH|Inductor, 1008, 330nH, 0.33uH, 500mA, SRF 570MHz, SMT, 10%|L6|SM/I_1008|PM1008-R33K-RC|1|Local|\\newbrak\public\pdf\Bournes PM1008 Series.pdf|Web|http://www.bourns.com/data/global/pdfs/pm1008_series.pdf|Bourns|PM1008-R33K-RC|True|Digi-Key||USD|1|M8472CT-ND||11384|0.32|0.32
Fitted|4.7uH|Inductor, 4.7uH, 0805|L8, L9|SM/I_0805|LQG21C4R7N00T1|2|Local|\\newbrak\public\pdf\\Murata SMT Inductors Chip Coils.pdf|Web|http://search.murata.co.jp/Ceramy/image/img/PDF/ENG/L0075S0097LQM21D.pdf|Murata|LQG21C4R7N00T1|True|Digi-Key||USD|2|490-1120-1-ND||17762|0.5|0.25
Fitted|RGB LED|Diode, Led, RGB, Side looking|LED1, LED2, LED3, LED4, LED5, LED6, LED7, LED8|LED/AVAGO/HSMF-C115|HSMF-C115|8|Local|\\newbrak\public\pdf\Avago AV02-0611EN LED.pdf|Web|http://www.avagotech.com/docs/AV02-0611EN|Avago|HSMF-C115|True|Digi-key||Loading...||HSMF-C115-ND||0||
Fitted|1.00M|Resistor, 0603, 1.00M Ohm 1%|R1|SM/R_0603|CRCW06031M00F|1|Local|\\newbrak\public\pdf\Vishay CRCW Resistors.pdf|Web|http://www.vishay.com/doc?20035|Vishay|CRCW06031M00FKEA|True|Digi-Key|Yageo|USD|1|541-1.00MHCT-ND|RC0603FR-071ML|497862||
Fitted|255K, 0.1%|Resistor, 0603, 255K Ohm, 0.1%|R2|SM/R_0603|ERA-3AEB2553V|1|Local|\\newbrak\public\pdf\Panasonic ERA High Reliability Chip Res.pdf|Web|http://industrial.panasonic.com/www-data/pdf/AOA0000/AOA0000CE26.pdf|Panasonic|ERA-3AEB2553V|True|Digi-Key||USD|1|P255KDBCT-ND||4959|0.63|0.63
Fitted|100K|Resistor, 0603, 100K Ohm 1%|R3, R8|SM/R_0603|CRCW0603100KF|2|Local|\\newbrak\public\pdf\Vishay CRCW Resistors.pdf|Web|http://www.vishay.com/doc?20035|Vishay|CRCW0603100KFKEA|True|Digi-Key|Yageo|USD|2|541-100KHCT-ND|RC0603FR-07100KL|754464||
Fitted|10.0K|Resistor, 0603, 10.0K Ohm 1%|R5, R12, R13|SM/R_0603|CRCW060310K0F|3|Local|\\newbrak\public\pdf\Vishay CRCW Resistors.pdf|Web|http://www.vishay.com/doc?20035|Vishay|CRCW060310K0FKEA|True|Digi-Key|Yageo|USD|3|541-10.0KHCT-ND|RC0603FR-0710KL|3683682||
Fitted|2.70K|Resistor, 0603, 2.70k Ohm 1%|R6|SM/R_0603|CRCW06032K70F|1|Local|\\newbrak\public\pdf\Vishay CRCW Resistors.pdf|Web|http://www.vishay.com/doc?20035|Vishay|CRCW06032K70FKEA|True|Digi-Key|Yageo|USD|1|541-2.70KHCT-ND|RC0603FR-072K7L|106991||
Fitted|1.10K|Resistor, 0603, 1.10K Ohm 1%|R9|SM/R_0603|ERJ-3EKF1101V|1|Local|\\newbrak\public\pdf\Panasonic AOA0000CE1 Chip Res.pdf|Web|http://industrial.panasonic.com/www-data/pdf/AOA0000/AOA0000CE1.pdf|Panasonic|ERJ-3EKF1101V|True|Digi-Key||USD|1|P1.10KHCT-ND||81240|0.1|0.1
Fitted|56.0K|Resistor, 0603, 56.0K Ohm, 1/10W, 1%|R10|SM/R_0603|CRCW060356K0F|1|Local|\\newbrak\public\pdf\Vishay CRCW Resistors.pdf|Web|http://www.vishay.com/doc?20035|Vishay|CRCW060356K0FKEA|True|Digi-Key|Yageo|USD|1|541-56.0KHCT-ND|RC0603FR-0756KL|65816||
Fitted|1.10M|Resistor, 0603, 1.10M Ohm 1%|R11|SM/R_0603|ERJ-3EKF1104V|1|Local|\\newbrak\public\pdf\Panasonic AOA0000CE1 Chip Res.pdf|Web|http://industrial.panasonic.com/www-data/pdf/AOA0000/AOA0000CE1.pdf|Panasonic|ERJ-3EKF1104V|True|Digi-Key||USD|1|P1.10MHCT-ND||105572|0.1|0.1
Fitted|Zero|Resistor, 0603, Zero Ohm|R14|SM/R_0603|ERJ-3GEY0R00V|1|Local|\\newbrak\public\pdf\Panasonic AOA0000CE1 Chip Res.pdf|Web|http://industrial.panasonic.com/www-data/pdf/AOA0000/AOA0000CE1.pdf|Panasonic|ERJ-3GEY0R00V|True|Digi-Key||USD|1|P0.0GCT-ND||3385300|0.1|0.1
Fitted|1.20K|Resistor, 0603, 1.20K Ohm 1%|R15|SM/R_0603|CRCW06031K20FKEA|1|Local|\\newbrak\public\pdf\Vishay CRCW Resistors.pdf|Web|http://www.vishay.com/docs/20035/dcrcwe3.pdf|Vishay|CRCW06031K20FKEA|True|Digi-Key||USD|1|541-1.20KHCT-ND||60060||
Fitted|33.0|Resistor, 0402, 33.0 Ohm 1%|R16, R17|SM/R_0402|CRCW040233R0F|2|Local|\\newbrak\public\pdf\Vishay CRCW Resistors.pdf|Web|http://www.vishay.com/doc?20035|Vishay|CRCW040233R0FKED|True|Digi-Key||USD|2|541-33.0LCT-ND||451291||
Fitted|698|Resistor, 0402, 698 Ohm 1%|R18, R19, R20, R23, R24, R25|SM/R_0402|CRCW0402698RFK|6|Local|\\newbrak\public\pdf\Vishay CRCW Resistors.pdf|Web|http://www.vishay.com/doc?20035|Vishay|CRCW0402698RFKED|True|Digi-Key||USD|6|541-698LCT-ND||67550||
Fitted|TPS70933|Regulator, 3.3V, LDO, 150mA, Linear Regulator, 1uA Iq, Vin 2.7-30 V|U1|SOT23-5|TPS70933DBVR|1|Local|\\newbrak\public\pdf\TI TPS709xx LDO 1uA Iq.pdf|Web|http://www.ti.com/lit/ds/symlink/tps70933.pdf|TI|TPS70933DBVR|True|Digi-Key||USD|1|296-35483-1-ND||20636|1.27|1.27
Fitted|CC2540F|Bluetooth Low Energy, SoC, 2.56GHz, 1Mbps, TI, -93dBm, 256kB Flash, 8kB RAM, 6x6mm VQFN|U2|RHA40_4P5X4P5|CC2540F256RHAT|1|Local|\\newbrak\public\pdf\TI CC2540 BLE SoC.pdf|Web|http://www.ti.com/lit/ds/symlink/cc2540.pdf|TI|CC2540F256RHAT|True|Digi-Key||USD|1|296-27922-1-ND||234|6.77|6.77
Fitted|TRF7970A|RFID/NFC Transceiver, 13.56MHz, 32QFN|U3|QFN50P500X500X100-32N|TRF7970ARHBR|1|Local|\\newbrak\public\pdf\TI TRF7970A RFID-NFC.pdf|Web|http://www.ti.com/lit/ds/symlink/trf7970a.pdf|TI|TRF7970ARHBR|True|Digi-Key||USD|1|296-29355-1-ND||4749|8|8
Fitted|MBI6024|IC, Driver, 3x4 Led Driver, QFN24|U4, U5|QFN50P400X400X80-24N|MBI6024GFN|2|Local|\\newbrak\public\pdf\Macroblock MBI6024 Preliminary Datasheet V2.00-EN.pdf|Web|http://www.mblock.com.tw/downfile.php?Code=ad13a2a07ca4b7642959dc0c4c740ab6|Macroblock|MBI6024GFN|True|||||||||
Fitted|CLIP|CLIP BATT AAA/N .375X.460"|X1, X2, X3, X4, X5, X6, X7, X8||82|8|Local|\\newbrak\public\pdf\|Web||Keystone|82|True|Digi-Key||USD|8|82K-ND||150016|2.8|0.35
Fitted|32.768KHz|Crystal, SMT, 32.768KHz, 12.5pf|Y1|CRYSTAL/ABS25|ABS25-32.768KHZ-T|1|Local|\\newbrak\public\pdf\Abracon ABS25 32,768kHz SMD.pdf|Web|http://www.abracon.com/Resonators/abs25.pdf|Abracon|ABS25-32.768KHZ-T|True|Digi-Key||USD|1|535-9166-1-ND||320169|0.71|0.71
Fitted|32MHz|Crystal, SMT, 32MHz, 10pF|Y2|CRYSTAL/ABM8G|ABM8G-32.000MHZ-B4Y-T|1|Local|\\newbrak\public\pdf\Abracon ABM8G.pdf|Web|http://www.abracon.com/Resonators/ABM8G.pdf|Abracon|ABM8G-32.000MHZ-B4Y-T|True|Digi-Key||USD|1|535-10302-1-ND||6887|0.9|0.9
Fitted|13.560MHz|Crystal, SMT, 13.560MHz, 18pF|Y3|CRYSTAL/ABM8G|ABM8G-13.560MHZ-18-D2Y-T|1|Local|\\newbrak\public\pdf\Abracon ABM8G.pdf|Web|http://www.abracon.com/Resonators/ABM8G.pdf|Abracon|ABM8G-13.560MHZ-18-D2Y-T|True|Digi-Key||USD|1|535-10264-1-ND||12693|1.06|1.06
Not Fitted||AAA Battery, AAA Battery, AAA Battery, AAA Battery, Antenna, No part, Antenna, No part|B1, B2, B3, B4, E2, E3|BATT/AAA/82, BATT/AAA/82, BATT/AAA/82, BATT/AAA/82, CST/FLOMIO/ANT, CST/FLOMIO/ANT|BATTCLIP_AAA, BATTCLIP_AAA, BATTCLIP_AAA, BATTCLIP_AAA, Flomio Antenna, Flomio Antenna|0||||||||||||||||
Not Fitted||Inductor, 0603, 1.5uH, 50mA, 10MHz, SMT, 0603, 10%|L7|SM/I_0603|MLF1608A1R5K|0|Local|\\newbrak\public\pdf\TDK e511_mlf_02 Inductors.pdf|Web|http://www.yuden.co.jp/productdata/catalog/en/mlci04_e.pdf|TDK|MLF1608A1R5K|True|Digi-Key||USD|0|445-1015-1-ND||13871||
Not Fitted||Resistor, 0603, 100K Ohm 1%|R4, R7|SM/R_0603|CRCW0603100KF|0|Local|\\newbrak\public\pdf\Vishay CRCW Resistors.pdf|Web|http://www.vishay.com/doc?20035|Vishay|CRCW0603100KFKEA|True|Digi-Key|Yageo|USD|0|541-100KHCT-ND|RC0603FR-07100KL|754464||
